E1,E2 (A),E2 (B),E2 (C),E2 (D),E3,E4,E5 (A),E5 (B),E6 (A),E6 (B),E7,E8,E9,E10,E11
0,100,20,0,41.93548387,24.61538462,78.40909091,11.9047619,93.79310345,100,14.03508772,100,66.66666667,83.33333333,100,100
0,100,0,0,50,0,81.39534884,87.39495798,33.52941176,100,51.4084507,80,0,100,100,100
0,100,64.93506494,70.96774194,62.79069767,0,57.31707317,82.32044199,0,100,73.85620915,75,66.66666667,0,100,100
0,100,0,0,0,0,60,78.75,9.142857143,100,100,0,60,0,100,100
0,100,0,5.925925926,0,0,50,71.42857143,0,100,71.42857143,87.5,0,66.66666667,100,100
14.19354839,100,0,0,34.93975904,69.76744186,53.33333333,100,0,100,34.68208092,0,0,0,100,100
0,0,91.66666667,0,0,0,0,0,0,77.85234899,0,0,0,71.42857143,0,100
0,100,0,0,0,0,49.44444444,81.65680473,0,100,65,0,60,85.71428571,100,100
0,23.125,0,0,29.36507937,0,0,24.13793103,0,0,0,0,0,0,0,50
0,100,17.14285714,0,0,0,66.66666667,100,33.82352941,100,78.86178862,75,0,100,100,100
0,100,0,98.96373057,0,0,100,100,0,100,50.3649635,100,0,0,50,100
26.92307692,100,0,60.33519553,60.24096386,73.72262774,39.33333333,100,22.22222222,100,50,66.66666667,66.66666667,0,100,100
0,80,0,0,23.75,0,48.97959184,0,33.33333333,0,93.75,75,0,0,50,71.42857143
0,100,0,76.47058824,0,0,100,100,18.6440678,100,59.88023952,75,60,0,100,100
0,0,0,0,0,59.84251969,77.39726027,54.33070866,0,55.62913907,0,60,0,75,100,0
22.36842105,100,0,68.53146853,0,55.37190083,46.09929078,17.8807947,0,100,54.03225806,80,87.5,85.71428571,0,100
77.84431138,100,0,0,0,0,40,87.07865169,0,100,100,83.33333333,60,95,100,100
0,0,40,0,0,0,64.84848485,5.988023952,0,42.22222222,0,75,60,71.42857143,100,0
0,100,0,0,0,0,100,65.10067114,0,100,35.82089552,60,0,0,100,100
0,100,0,12.58278146,0,0,50,100,0,100,67.36111111,100,60,100,0,100
0,100,0,3.968253968,99.13793103,0,72,60,20,100,71.42857143,66.66666667,60,100,100,100
0,0,57.14285714,0,0,7.865168539,6.153846154,0,0,50,0,71.42857143,0,0,71.42857143,60
0,97.36842105,0,0,33.84615385,96.66666667,0,61.49068323,5.555555556,59.02777778,25,60,60,75,50,0
76.66666667,100,53.04878049,0,0,44.85294118,50,100,75.88652482,100,33.05785124,75,60,0,100,100
0,6.369426752,0,0,0,0,53.44827586,33.33333333,49.23076923,35.41666667,0,77.77777778,0,60,87.5,0
3.623188406,0,0,0,73.80952381,0,0,0,0,51.35135135,0,75,71.42857143,0,71.42857143,100
0,0,0,0,2.43902439,0,0,0,0,0,60.33057851,0,60,94.44444444,50,60
74.19354839,100,22.03389831,0,0,97.36842105,100,26.28205128,20,100,100,80,66.66666667,66.66666667,50,100
0,100,26.81564246,46.66666667,36.30952381,7.246376812,20.88607595,0,16.43835616,100,70.58823529,75,0,100,100,100
94.59459459,100,0,0,0,0,100,45.39007092,59.50413223,100,66.66666667,66.66666667,0,56.88622754,100,100
0,100,25.34246575,96.2962963,29.58579882,60.66666667,60,100,63.95348837,100,100,80,75,100,49.71428571,100
0,100,0,39.53488372,17.72151899,24.32432432,100,0,0,100,60.50955414,0,0,66.66666667,100,100
0,100,0,0,0,0,100,52.25806452,57.69230769,100,43.93063584,80,0,83.33333333,100,100
51.25,100,46.21212121,0,48.30508475,0,82.63888889,56.33802817,97.22222222,100,100,0,66.66666667,66.66666667,0,100
35.83333333,100,0,0,0,0,100,73.42657343,0,100,66.66666667,0,75,100,100,100
69.10569106,100,28.57142857,33.5443038,0,0,25.18518519,100,38.46153846,100,50,87.5,71.42857143,66.66666667,100,100
18.49710983,100,0,0,62.28571429,0,71.42857143,56.39097744,0,100,77.57575758,80,60,83.33333333,100,100
0,100,0,0,0,61.30952381,100,100,3.797468354,100,75.83892617,80,0,0,100,100
0,100,32.03125,74.82014388,23.62204724,0,66.66666667,38.28125,0,100,70,100,71.42857143,100,0,100
0,100,0,0,0,0,100,100,0,100,0,100,0,100,100,100
92.30769231,100,68.75,0,0,0,60,84.42622951,0,100,60,0,0,80,100,100
0,100,0,0,25,0,100,0,0,100,60.81081081,80,0,100,100,100
8.59375,100,0,0,0,0,35.07462687,32.51533742,0,100,69.46564885,83.33333333,60,75,100,100
0,0,62.5,0,0,0,0,0,0,0,8.620689655,60,71.42857143,0,60,75
0,100,0,0,0,0,23.14049587,64.22764228,0,100,78.57142857,66.66666667,0,100,100,100
0,60.64516129,0,62.40601504,2.469135802,0,0,0,0,0,0,66.66666667,60,85.71428571,60,85.71428571
26.51933702,100,93.22033898,0,0,96.96969697,100,64.46280992,0,100,21.91011236,66.66666667,60,100,66.66666667,100
12.5,100,7.01754386,0,0,0,60.33519553,100,15.2,100,42.85714286,0,75,85.71428571,100,100
0,100,15.60283688,0,26.47058824,0,35.33333333,75,0,100,60.84337349,100,0,100,50,100
2.290076336,100,0,0,36.56716418,0,73.07692308,100,59.35483871,100,73.0994152,100,71.42857143,87.5,100,100
40.27777778,0,10.29411765,0,0,0,0,62.75862069,45.61403509,0,87.23404255,60,66.66666667,85.71428571,60,0
0,100,0,0,0,0,100,61.94029851,14.76510067,100,75.75757576,0,0,100,100,100
96.77419355,100,0,0,38,0,42,77.69784173,0,100,58.99280576,87.5,0,75,100,100
100,100,0,54.96688742,0,0,84.375,60,65.57377049,100,100,100,60,87.5,100,100
77.98742138,100,0,0,30.24691358,68.03278689,66.29834254,100,19.87179487,100,50,85.71428571,75,85.71428571,100,100
95.65217391,100,18.97810219,0,0,40.38461538,53.64238411,63.29113924,66.88311688,100,75,80,0,83.33333333,100,100
55.42857143,100,0,0,0,57.77777778,43.42105263,51.44927536,57.76397516,100,50,100,60,75,50,100
0,100,77.57575758,0,0,43.97590361,75,0,55.64516129,100,100,0,0,0,50,100
0,36.42384106,42.85714286,0,0,97.14285714,0,0,63.23529412,0,22.61904762,71.42857143,0,0,71.42857143,75
0,100,0,4.724409449,0,23.7804878,100,31.11111111,20,100,15.29411765,100,0,80,100,100
37.00787402,0,0,94.44444444,0,59.06040268,0,0,0,12.71186441,0,75,71.42857143,71.42857143,0,60
0,0,0,74.57627119,52.57142857,32.58426966,57.14285714,0,38.67403315,0,62.59541985,0,83.33333333,60,0,80
0,100,25.56390977,0,0,0,100,61.15107914,0,100,40.11299435,85.71428571,66.66666667,100,100,100
4.597701149,24.18300654,0,0,30.76923077,0,0,0,0,0,6.060606061,71.42857143,60,75,60,66.66666667
50,100,0,0,35.07462687,0,60,31.12582781,0,100,54.30463576,75,0,100,100,100
0,100,0,95.65217391,0,4.430379747,65.94202899,69.28104575,42.58064516,100,51.4084507,83.33333333,0,0,100,100
29.28571429,100,14.77272727,0,0,36,50,31.91489362,0,100,100,75,0,100,66.66666667,100
20.13888889,0,97.5,46.66666667,57.03703704,0,2.824858757,0,0,57.25806452,80.98159509,60,0,0,85.71428571,50
54.33070866,100,0,0,0,0,100,54.88721805,91.30434783,100,100,80,0,83.33333333,100,100
0,100,37.16216216,0,80.32786885,0,100,0,5.882352941,100,60,100,0,100,100,100
0,3.821656051,22.81879195,0,0,98.18181818,0,0,59.64912281,0,87.74193548,0,0,71.42857143,60,60
0,100,0,0,0,0,79.88826816,0,40,100,62.5,75,0,66.66666667,100,100
0,4.8,0,0,0,0,36.53846154,11.65644172,0,62.5,96.55172414,85.71428571,0,71.42857143,100,60
36.02484472,100,0,0,0,95,60,61.34453782,25,100,77.96610169,100,0,100,100,100
35.7615894,100,0,0,0,44.37086093,74.03314917,77.03703704,0,100,78.4,85.71428571,60,100,100,100
71.12676056,100,65.18987342,19.51219512,7.236842105,29.77099237,75.15151515,60,65.13157895,100,64.56692913,80,0,0,100,100
5.555555556,100,0,0,0,0,100,0,19.8757764,100,55.03355705,75,71.42857143,83.33333333,100,100
52.03252033,100,72.34042553,70.49180328,39.22651934,0,60,27.7027027,0,100,66.66666667,100,71.42857143,100,100,100
66.16541353,100,0,4.838709677,0,0,100,80.81395349,93.33333333,100,50,80,0,100,100,100
0,23.95209581,0,82.27848101,14.37908497,0,0,96.15384615,56.48854962,0,39.16083916,87.5,66.66666667,75,50,0
0,100,0,75,0,0,78.41726619,100,0,100,72.10884354,80,0,66.66666667,100,100
94.44444444,0,18.60465116,0,37.5,0,13.25966851,95,4.06504065,0,0,0,0,0,0,0
0,100,0,0,0,71.42857143,70.0729927,100,82.43243243,100,68.02721088,100,0,80,100,100
0,100,0,92.85714286,19.49152542,68.75,56.54761905,45.66473988,12.5,100,72,75,75,80,100,100
0,100,18.40490798,0,0,0,36.36363636,66.66666667,0,100,100,0,0,66.66666667,100,100
0,31.46067416,90.83969466,0,0,0,0,32.59259259,0,79.19463087,29.11392405,60,0,60,60,0
32.69230769,100,20,69.62962963,11.65644172,0,100,78.23129252,0,100,80.12820513,85.71428571,60,87.5,48.55491329,100
0,18.98734177,32.08955224,82.25806452,45.98540146,7.462686567,0,16.66666667,72.31638418,0,0,0,75,0,0,66.66666667
92.59259259,100,0,0,0,0,65.90909091,57.14285714,38.54748603,100,55.81395349,87.5,100,100,100,100
0,100,95.83333333,18.40490798,0,38.34586466,27.27272727,47.2972973,48.48484848,100,51.25,0,0,75,100,100
35.66433566,35.22012579,28.57142857,0,0,0,0,0,0,0,46.15384615,60,0,75,60,66.66666667
0,100,53.8961039,55.06329114,0,0,27.52808989,84.16666667,0,100,100,80,50,83.33333333,100,100
0,100,0,34.30232558,11.86440678,0,36.95652174,50,0,100,62.98342541,100,0,83.33333333,0,100
42.62295082,100,0,5.833333333,0,29.83870968,78.87323944,21.38728324,67.66467066,100,40.69767442,66.66666667,0,66.66666667,66.66666667,100
0,4.109589041,0,0,0,32.3943662,28.87323944,0,42.85714286,0,0,66.66666667,60,71.42857143,60,66.66666667
0,63.19444444,0,22.13114754,0,0,0,0,0,0,0,60,0,0,83.33333333,60
0,100,33.33333333,23.52941176,94.44444444,0,66.66666667,75,0,100,67.4556213,80,0,80,100,100
62.5,0,12.5,0,0,0,0,0,0,95.37572254,71.42857143,75,60,0,0,66.66666667
0,0,0,0,44.44444444,0,65.73033708,0,0,0,25,66.66666667,0,0,0,60
47.70114943,0,0,0,34.44444444,0,69.23076923,52.02702703,0,29.75206612,30.07518797,66.66666667,0,0,60,0
0,100,68.09815951,0,97.97979798,55.05617978,0,32.89473684,53.44827586,100,73.4939759,85.71428571,0,85.71428571,100,100
8.633093525,100,0,0,0,23.72881356,53.08641975,86.70886076,18.97810219,100,39.02439024,100,60,100,100,100
0,100,0,0,29.55974843,0,66.47058824,100,0,100,100,0,60,100,0,100
0,100,0,4.081632653,0,75,35.05747126,84.57142857,0,100,54.02298851,80,66.66666667,100,50,100
0,100,8.771929825,57.05882353,0,0,73.85620915,100,0,100,42.85714286,100,75,66.66666667,100,100
0,100,70,5.555555556,0,0,82.43243243,100,0,100,85.71428571,87.5,0,80,100,100
0,100,76.82926829,0,28.27586207,0,100,71.42857143,42.85714286,100,53.07692308,100,0,100,100,100
0,100,77.10843373,79.50310559,21.68674699,0,66.66666667,54.83870968,0,100,68.125,100,75,66.66666667,100,100
8.588957055,100,0,96.2962963,28.40909091,0,48.93617021,69.06077348,12.5,100,77.37226277,66.66666667,71.42857143,83.33333333,100,100
9.941520468,100,0,0,86.95652174,0,48.97959184,100,72.37569061,100,72.15189873,0,0,75,100,100
0,100,0,16.14906832,0,12.77777778,53.38345865,100,52.11267606,100,60,85.71428571,66.66666667,66.66666667,100,100
30,100,0,0,7.236842105,0,54.08805031,77.77777778,96.5034965,100,43.64640884,0,0,100,100,100
94.11764706,100,0,0,37.5,20,73.4939759,0,10.60606061,100,24.85207101,100,60,75,100,100
0,100,0,0,12.34567901,94.59459459,85.62874251,100,0,100,100,80,66.66666667,87.5,100,100
0,100,0,0,50,75,71.42857143,0,69.6969697,100,60,80,0,80,100,100
0,100,0,20,21.875,5.594405594,100,100,28.57142857,100,75,100,0,0,100,100
17.53246753,0,0,32.94797688,8.888888889,0,6.32183908,0,0,0,68.5483871,96.15384615,100,0,100,80
25,100,67.26190476,5.988023952,0,0,73.68421053,0,0,100,49.29577465,80,60,100,50,100
0,18.70503597,0,0,0,0,0,0,0,0,28.03030303,66.66666667,0,60,71.42857143,0
4.046242775,100,96.06299213,0,0,0,62.8742515,67.12328767,0,100,52.48618785,80,0,100,100,100
72.65625,100,71.42857143,42.14876033,0,0,79.41176471,100,0,100,64.63414634,85.71428571,0,80,50,100
43.57142857,100,33.33333333,0,0,0,57.71428571,60,0,100,47.18309859,87.5,75,0,100,100
53.61445783,100,35.94771242,0,0,0,18.01242236,100,56.58914729,100,47.87878788,100,0,100,100,100
32.20338983,0,33.95061728,0,0,0,74.71910112,0,39.09774436,23.20441989,0,75,0,75,100,0
0,100,78.91566265,0,0,36.64596273,100,48.82352941,0,100,50,66.66666667,75,80,100,100
0,100,0,61.63522013,23.57723577,30.96774194,60,55.48387097,43.33333333,100,56.02836879,0,60,80,100,100
0,100,87.80487805,0,0,0,68.38235294,50.34965035,24.24242424,100,43.65079365,80,60,87.5,100,100
95.65217391,100,35.41666667,0,14.37908497,15.18987342,81.6,78.77094972,35.71428571,100,78.47222222,100,71.42857143,80,0,100
0,100,0,0,83.43195266,0,42.04545455,100,0,100,0,100,0,100,100,100
0,100,0,0,0,3.448275862,79.6875,77.05882353,18.91891892,100,80,80,0,100,100,100
17.94871795,100,0,0,0,30.76923077,38.4180791,30.07518797,90.90909091,100,100,75,0,80,100,100
0,53.37078652,0,0,0,0,34.32835821,67.80821918,0,0,0,75,60,66.66666667,0,100
35.22012579,100,48.38709677,97.14285714,18.46153846,24.63768116,74.07407407,100,44.36090226,100,80.3030303,100,60,75,100,100
72.99270073,50,0,0,46.40522876,55.27950311,33.10810811,0,0,0,97.36842105,75,60,60,0,85.71428571
0,3.333333333,25.94936709,0,0,39.58333333,0,0,0,55.84415584,97.14285714,75,85.71428571,60,60,100
25.19083969,100,12.72727273,78.22580645,5.747126437,0,73.72262774,71.42857143,0,100,73.33333333,100,75,100,66.66666667,100
0,10.41666667,0,0,21.76870748,0,36.4640884,99.03846154,68.03278689,0,53.37078652,60,100,0,66.66666667,0
14.28571429,100,43.30708661,0,0,0,100,68.70229008,0,100,44.53781513,87.5,60,87.5,100,100
0,100,2.366863905,0,0,0,42.85714286,61.58940397,13.33333333,100,67.04545455,83.33333333,60,66.66666667,100,100
0,100,79.11392405,96.11111111,59.30232558,0,65.06024096,63.23529412,21.48760331,100,65.73426573,80,0,66.66666667,100,100
0,90.90909091,3.246753247,0,13.5483871,0,0,0,75,18.83116883,96.66666667,0,71.42857143,66.66666667,0,50
0,100,0,14.28571429,25,2.816901408,100,71.23287671,62.67605634,100,100,100,0,0,100,100
0,100,91.94630872,0,61.47540984,87.40740741,73.29545455,75,0,100,79.86577181,66.66666667,75,100,100,100
66.45962733,38.76404494,0,0,0,75.79617834,0,51.11111111,46.66666667,0,19.40298507,0,0,75,100,60
75.42372881,100,0,23.07692308,75,0,26.05633803,100,0,100,60,83.33333333,0,87.5,100,100
0,0,0,0,0,0,0,0,0,2.597402597,0,75,0,0,0,100
0,100,0,88.98305085,0,0,100,50,0,100,75,100,88.88888889,0,100,100
0,100,80.57553957,0,0,8.982035928,60,67.97385621,9.77443609,100,59.11949686,100,0,100,0,100
0,100,0,66.66666667,0,2.597402597,72.8,28.90625,0,100,31.03448276,0,0,80,100,100
0,100,92.85714286,0,0,12.5,45.91194969,100,5.298013245,100,71.42857143,100,66.66666667,100,100,100
89.55223881,100,0,0,38.4180791,73.6196319,74.01129944,82.02247191,0,100,85.87570621,80,87.5,0,100,100
0,100,0,0,0,0,100,48.22695035,43.60902256,100,65.40880503,0,100,0,100,100
19.04761905,0,0,0,0,0,0,0,61.93181818,54.76190476,0,75,0,75,60,0
0,100,0,0,0,0,0,28,23.94366197,100,66.41791045,85.71428571,66.66666667,100,100,100
0,0,36.36363636,0,0,0,7.36196319,0,58.43373494,22.81879195,60,60,66.66666667,60,100,50
0,100,68.75,55.69620253,0,0,60,77.68595041,0,100,71.18644068,75,0,0,100,100
0,100,54.91803279,35.29411765,0,21.89781022,71.42857143,66.09195402,0,100,54.4,85.71428571,85.71428571,100,66.66666667,100
44.31818182,100,0,0,0,0,58.86075949,37.4301676,6.666666667,100,64.86486486,83.33333333,66.66666667,100,100,100
65.2892562,39.37007874,55.34591195,0,0,0,59.66386555,0,0,0,80,60,75,50,71.42857143,80
0,100,0,49.66442953,0,26.01626016,75,100,0,100,100,80,0,75,100,100
0,16.66666667,63.28125,0,0,25,28.24858757,0,0,0,0,85.71428571,0,60,0,0
0,100,0,0,0,0,66.20689655,13.29113924,56.70731707,100,85.63535912,66.66666667,0,100,100,100
31.14754098,100,0,0,60.34482759,0,70.80745342,70.58823529,44.29530201,100,52.5,87.5,0,75,100,100
74.26900585,24.3697479,0,0,0,6.976744186,7.482993197,0,58.56353591,0,49.18032787,60,0,0,0,50
0,100,0,0,97.6744186,60.86956522,100,100,18.75,100,50,66.66666667,60,83.33333333,0,100
37.17948718,100,0,0,0,0,75.71428571,50,76.92307692,100,76.61290323,80,0,100,0,100
0,100,0,62.06896552,0,0,100,66.66666667,34.43708609,100,100,100,66.66666667,75,0,100
0,0,0,0,0,0,0,76.8707483,48.42767296,0,48.38709677,71.42857143,0,60,66.66666667,60
68.82352941,30.6122449,0,0,3.529411765,0,0,95.83333333,48.55072464,0,0,84.61538462,66.66666667,71.42857143,100,66.66666667
0,100,0,0,10.29411765,42.85714286,100,47.75280899,0,100,78.72340426,85.71428571,0,87.5,100,100
97.14285714,11.02941176,0,0,14.28571429,0,15.33742331,68.62745098,10.32258065,36.36363636,32.5443787,0,0,75,0,71.42857143
0,0,0,0,0,0,18.07909605,0,69.84126984,0,21.05263158,66.66666667,0,75,0,71.42857143
0,0,0,0,59.72222222,37.5,0,0,58.85714286,0,25,94.44444444,0,100,83.33333333,0
0,100,16.43835616,0,65.03067485,0,50,73.72262774,0,100,69.29133858,100,0,87.5,100,100
0,100,0,0,0,0,100,100,41.6,100,84.31372549,87.5,0,100,66.66666667,100
95.83333333,100,4.651162791,0,0,4.379562044,42.75362319,64.49275362,0,100,52.10084034,66.66666667,71.42857143,0,100,100
0,100,0,0,16.78321678,0,86.95652174,68.34532374,0,100,73.10344828,83.33333333,71.42857143,80,100,100
29.09090909,100,0,0,0,0,59.87261146,100,0,100,95.12195122,87.5,75,0,100,100
33.5443038,100,0,75.20661157,0,17.77777778,55.63380282,100,0,100,78.33333333,100,60,80,0,100
2.923976608,100,0,56.81818182,13.75,0,55,0,35.24590164,100,24.57142857,85.71428571,0,100,100,100
12.5,100,0,33.33333333,0,44.69273743,35.59322034,70.86614173,33.33333333,100,72.10884354,0,75,100,100,100
66.02564103,100,0,32.86713287,0,0,75,79.54545455,73.79310345,100,50,75,71.42857143,83.33333333,100,100
0,100,0,0,0,42.5,100,27.46478873,46.98795181,100,82.78688525,87.5,75,85.71428571,100,100
0,100,0,0,0,47.48603352,100,51.79856115,23.86363636,100,52.14285714,83.33333333,0,83.33333333,66.66666667,100
0,100,0,42.33576642,0,0,13.74045802,50.96774194,0,100,100,80,0,80,100,100
40,100,0,0,0,7.142857143,51.53846154,59.87654321,70.96774194,100,71.42857143,75,100,83.33333333,100,100
0,100,73.61111111,63.28125,73.04964539,7.751937984,49.01960784,68.75,0,100,60.75949367,0,0,80,100,100
0,100,0,0,0,24.24242424,100,100,0,100,74.59016393,100,0,80,100,100
0,100,0,0,82.8358209,25,65,59.01639344,0,100,28.57142857,85.71428571,60,100,50,100
0,32.28346457,0,0,49.6969697,48.32214765,0,2.857142857,17.96407186,27.27272727,79.86111111,60,0,71.42857143,0,50
3.448275862,100,0,0,0,96.07843137,100,70.45454545,47.61904762,100,60.15037594,100,60,100,100,100
0,0,6.172839506,62.5,0,0,0,0,0,0,0,60,100,75,100,71.42857143
15.03267974,100,49.27536232,0,26.2195122,32.57142857,66.66666667,35.33333333,0,100,50,66.66666667,0,80,43.50282486,100
0,100,0,0,0,33.33333333,100,55.24475524,78.53107345,100,66.66666667,85.71428571,0,0,100,100
0,100,0,76.42857143,0,0,77.96610169,12.87878788,96,100,67.9245283,100,75,80,100,100
0,100,0,35.71428571,6.504065041,47.96747967,100,18.32061069,46.57534247,100,100,0,60,75,100,100
76.92307692,0,37.34177215,54.87804878,53.59116022,0,0,0,0,38.4057971,39.1025641,60,0,75,60,60
0,100,100,71.42857143,0,0,66.66666667,65.83333333,0,100,78.82352941,87.5,0,60,100,100
66.47058824,100,0,0,0,0,62.92134831,100,37.5,100,85,75,66.66666667,66.66666667,66.66666667,100
85.29411765,100,75,0,0.826446281,0,100,65.92592593,0,100,75,66.66666667,75,0,100,100
0,100,0,18.57142857,65.53672316,0,68.53146853,56.54761905,20,100,69.07894737,87.5,50,80,100,100
93.33333333,100,0,57.14285714,0,73.72881356,20.1183432,49.38271605,0,100,75,100,0,100,100,100
0,100,0,0,0,0,33.61344538,100,0,100,100,100,60,80,100,100
0,100,10.90909091,0,0,50,75,100,0,100,45.71428571,85.71428571,85.71428571,0,100,100
